fema_risk_score,fema_hurricane,fema_tornado,fema_wildfire,fema_earthquake,fema_heat,fema_winter_weather,fema_drought,fips,fema_flood
74.74554707379136,51.230705047976635,96.2468193384224,27.067430025445294,90.61704834605598,85.35645472061657,41.05665181413113,83.01526717557252,05123,41.18956743002545
77.63994910941476,56.07008760951189,89.05852417302799,61.51399491094147,89.24936386768448,92.35709698137444,81.5404201145767,25.41348600508906,05125,74.90458015267176
26.84478371501272,34.376303712974554,41.82569974554708,67.08015267175573,40.29898218829516,49.32562620423892,36.56906429026098,0.0,05127,45.038167938931295
27.735368956743002,17.229870671672927,55.62977099236641,67.970737913486,56.64758269720102,36.86576750160565,37.46021642266072,0.0,05129,20.99236641221374
86.80025445292621,49.436795994993744,94.24300254452926,90.36259541984732,85.1145038167939,96.4354527938343,91.85232336091661,38.42239185750636,05131,86.06870229007633
64.94910941475827,54.06758448060075,63.54961832061069,58.0470737913486,61.704834605597966,66.40976236351959,52.196053469127946,46.69211195928753,05133,48.155216284987276
68.06615776081425,51.06382978723404,76.30407124681933,54.51653944020356,86.64122137404581,71.67630057803468,64.64035646085296,30.407124681933844,05135,66.34860050890585
49.87277353689568,38.71506049228202,75.03180661577609,68.09796437659033,73.21882951653944,53.66088631984586,54.83768300445576,31.424936386768447,05137,47.391857506361326
53.88040712468194,59.44931163954944,69.75190839694656,27.92620865139949,77.13104325699746,84.39306358381504,29.28071292170592,31.711195928753185,05139,51.20865139949109
50.57251908396947,36.337088026700044,82.69720101781171,75.19083969465649,76.8765903307888,61.5606936416185,60.72565245066836,0.0,05141,47.900763358778626
92.27099236641222,54.401335002085936,95.35623409669212,94.05216284987277,84.06488549618321,99.3577392421323,96.88096753660089,0.0,05143,90.13994910941476
85.71882951653944,54.60992907801418,91.92111959287533,79.38931297709924,95.96055979643766,88.37508028259474,80.64926798217695,69.72010178117048,05145,80.69338422391857
42.270992366412216,49.77054651647893,65.71246819338423,11.60941475826972,87.94529262086515,46.885035324341686,26.575429662635266,87.40458015267176,05147,34.478371501272264
58.93765903307888,48.226950354609926,81.13867684478372,68.19338422391857,66.63486005089058,72.35067437379577,60.08911521323997,44.083969465648856,05149,64.85368956743002
99.77735368956743,,65.80788804071247,97.70992366412213,99.96819338422391,97.55940912010276,4.29662635264163,85.94147582697201,06001,99.68193384223919
10.559796437659033,,1.081424936386768,89.12213740458014,53.021628498727736,4.592164418754014,49.93634627625716,0.0,06003,11.195928753180661
